program_id,program_name,university,stream,min_cgpa,stpm_min_subjects,stpm_min_grade,stpm_req_pa,stpm_req_math_t,stpm_req_math_m,stpm_req_physics,stpm_req_chemistry,stpm_req_biology,stpm_req_economics,stpm_req_accounting,stpm_req_business,stpm_subject_group,spm_credit_bm,spm_pass_sejarah,spm_credit_bi,spm_pass_bi,spm_credit_math,spm_pass_math,spm_credit_addmath,spm_credit_science,spm_subject_group,min_muet_band,req_interview,no_colorblind,req_medical_fitness,req_malaysian,req_bumiputera,syarat_am_standard,source_cgpa,source_muet,source_stpm_subjects,source_spm_subjects,source_interview,parse_confidence,notes
UU6345012,SARJANA MUDA PENGURUSAN OPERASI DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UG6525002,SARJANA MUDA PENGURUSAN OPERASI MARITIM DENGAN KEPUJIAN,Universiti Malaysia Terengganu,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6812001,SARJANA MUDA PENGURUSAN PELANCONGAN DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UG6812001,SARJANA MUDA PENGURUSAN PELANCONGAN DENGAN KEPUJIAN,Universiti Malaysia Terengganu,arts,2.67,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2.0,0,0,0,1,0,1,khas,khas,am,khas,,1.0,
UH6812001,SARJANA MUDA PENGURUSAN PELANCONGAN DENGAN KEPUJIAN,Universiti Malaysia Sabah,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ACCOUNTING_SPM"", ""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6345008,SARJANA MUDA PENGURUSAN PEMBANGUNAN DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""D"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""D"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6342001,SARJANA MUDA PENGURUSAN PERNIAGAAN (PEMASARAN) DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UW6345003,SARJANA MUDA PENGURUSAN PERNIAGAAN (PENGURUSAN KORPORAT)DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6345006,SARJANA MUDA PENGURUSAN PERNIAGAAN ANTARABANGSA DENGAN KEPUJIAN,Universiti Utara Malaysia,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UZ6345003,SARJANA MUDA PENGURUSAN RANTAIAN BEKALAN DAN LOGISTIK DENGAN KEPUJIAN,Universiti Pertahanan Nasional Malaysia,both,2.33,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""BIOLOGY"", ""CHEMISTRY"", ""PHYSICS"", ""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""GEOGRAPHY"", ""HISTORY"", ""PA"", ""BM_STPM"", ""LITERATURE_MY""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI"", ""CHEMISTRY_SPM"", ""PHYSICS_SPM"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""BM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6343004,SARJANA MUDA PENGURUSAN RISIKO DAN INSURANS DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,1,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BI"", ""MATH""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6310004,SARJANA MUDA PENGURUSAN SENI (KEPUJIAN),Universiti Teknologi Mara,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI""]}",1.0,0,0,0,1,1,1,khas,am,khas,khas,,1.0,
UM6813002,SARJANA MUDA PENGURUSAN SUKAN,Universiti Malaya,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6813002,SARJANA MUDA PENGURUSAN SUKAN (KEPUJIAN),Universiti Teknologi Mara,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,1.0,0,0,0,1,1,1,khas,am,khas,khas,,1.0,
UU6345005,SARJANA MUDA PENGURUSAN SUMBER MANUSIA DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UZ6345001,SARJANA MUDA PENGURUSAN SUMBER MANUSIA PERTAHANAN DENGAN KEPUJIAN,Universiti Pertahanan Nasional Malaysia,both,2.33,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""BIOLOGY"", ""CHEMISTRY"", ""PHYSICS"", ""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""GEOGRAPHY"", ""HISTORY"", ""PA"", ""BM_STPM"", ""LITERATURE_MY""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI"", ""CHEMISTRY_SPM"", ""PHYSICS_SPM"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""BM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6581006,SARJANA MUDA PENGURUSAN TAMAN DAN AMENITI (KEPUJIAN),Universiti Teknologi Mara,science,2.2,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UB6345002,SARJANA MUDA PENGURUSAN TEKNOLOGI (PEMBINAAN) DENGAN KEPUJIAN,Universiti Tun Hussein Onn Malaysia,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_M"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UB6345001,SARJANA MUDA PENGURUSAN TEKNOLOGI (PENGELUARAN & OPERASI) DENGAN KEPUJIAN,Universiti Tun Hussein Onn Malaysia,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_M"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UC6345001,SARJANA MUDA PENGURUSAN TEKNOLOGI (PENGURUSAN RANTAIAN BEKALAN DAN LOGISTIK) DENGAN KEPUJIAN,Universiti Teknikal Malaysia Melaka,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""GEOGRAPHY"", ""HISTORY"", ""MATH_T"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""LITERATURE_MY"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""MATH"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6481002,SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UB6345004,SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN,Universiti Tun Hussein Onn Malaysia,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_M"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UE6345007,SARJANA MUDA PENGURUSAN TEKNOLOGI PERNIAGAAN (KEPUJIAN),Universiti Teknologi Mara,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UE6345011,SARJANA MUDA PENTADBIRAN ALAM SEKITAR (KEPUJIAN),Universiti Teknologi Mara,science,2.5,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UQ6345002,SARJANA MUDA PENTADBIRAN KORPORAT DENGAN KEPUJIAN,Universiti Sains Islam Malaysia,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UQ6345001,SARJANA MUDA PENTADBIRAN MUAMALAT DENGAN KEPUJIAN,Universiti Sains Islam Malaysia,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6345010,SARJANA MUDA PENTADBIRAN MUAMALAT DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UM6345001,SARJANA MUDA PENTADBIRAN PERNIAGAAN,Universiti Malaya,science,3.3,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH""]}",4.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UY6345001,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN),Universiti Islam Antarabangsa Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS"", ""ACCOUNTING"", ""MATH_T"", ""BUSINESS"", ""SYARIAH"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""MATH"", ""COMMERCE""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6343005,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) PENGURUSAN PELABURAN,Universiti Teknologi Mara,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UD6343001,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,Universiti Sultan Zainal Abidin,both,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""LITERATURE_MY"", ""MATH_T"", ""SYARIAH"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ACCOUNTING_SPM"", ""BM"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6840001,SARJANA MUDA PENTADBIRAN PERNIAGAAN (LOGISTIK DAN PENGANGKUTAN) DENGAN KEPUJIAN,Universiti Utara Malaysia,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6345009,SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN GOLF) DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UD6345001,SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,Universiti Sultan Zainal Abidin,both,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""LITERATURE_MY"", ""MATH_T"", ""SYARIAH"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ACCOUNTING_SPM"", ""BM"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UK6345002,SARJANA MUDA PENTADBIRAN PERNIAGAAN DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,both,2.75,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH_M"", ""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6345003,SARJANA MUDA PENTADBIRAN PERNIAGAAN DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UM6762001,SARJANA MUDA PENTADBIRAN SOSIAL,Universiti Malaya,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6222001,SARJANA MUDA PENULISAN KREATIF (KEPUJIAN),Universiti Teknologi Mara,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI""]}",1.0,0,0,0,1,1,1,khas,am,khas,khas,,1.0,
UH6222001,SARJANA MUDA PENULISAN KREATIF DENGAN KEPUJIAN Baru,Universiti Malaysia Sabah,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""LITERATURE_MY"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BM""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UE6222002,SARJANA MUDA PENULISAN SKRIN (KEPUJIAN),Universiti Teknologi Mara,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI""]}",1.0,0,0,0,1,1,1,khas,am,khas,khas,,1.0,
UM6344001,SARJANA MUDA PERAKAUNAN,Universiti Malaya,science,3.3,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH""]}",4.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6314001,SARJANA MUDA PERAKAUNAN (KEPUJIAN),Universiti Teknologi Mara,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS"", ""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""MATH""]}",3.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UY6344001,SARJANA MUDA PERAKAUNAN (KEPUJIAN),Universiti Islam Antarabangsa Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS"", ""ACCOUNTING"", ""MATH_T"", ""BUSINESS"", ""SYARIAH"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""MATH"", ""COMMERCE""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6344002,SARJANA MUDA PERAKAUNAN (SISTEM MAKLUMAT) DENGAN KEPUJIAN,Universiti Utara Malaysia,arts,3.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UD6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Sultan Zainal Abidin,both,2.5,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""ECONOMICS"", ""LITERATURE_MY"", ""MATH_T"", ""SYARIAH"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""ACCOUNTING_SPM"", ""BM"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UH6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Malaysia Sabah,both,2.0,2,C,1,0,0,0,0,0,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_M"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH"", ""BI""]}",3.5,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UQ6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Sains Islam Malaysia,both,2.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""MATH_T"", ""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UT6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Teknologi Malaysia,science,2.8,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH"", ""BI""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Utara Malaysia,arts,3.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ECONOMICS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UL6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Malaysia Kelantan,science,2.33,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UG6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Malaysia Terengganu,arts,2.0,2,C,1,0,1,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""ECONOMICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""ACCOUNTING_SPM""]}",3.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
US6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN #,Universiti Sains Malaysia,both,3.0,2,B,1,0,0,0,0,0,0,1,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""BM_STPM"", ""GEOGRAPHY"", ""HISTORY"", ""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""BIOLOGY"", ""PHYSICS"", ""CHEMISTRY"", ""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""BM"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""BI"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UK6344001,SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN #,Universiti Kebangsaan Malaysia,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH_M"", ""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH"", ""BI""]}",3.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
