institution_id,institution_name,acronym,type,category,subcategory,State,address,phone,url,latitude,longitude,DUN,Parliament,Indians,Indians %,Ave. Income
IJTM-005,ADTEC JTM Kampus Serian,ILPSERIAN,IPTA,ILJTM,ILP,Sarawak,"Lot 2262, Off Jalan Rahun Debak, 94700 Serian, Sarawak",082-874000,https://adtecserian.gov.my/,1.165743135,110.5621614,N23 Bukit Semuja,P199 Serian,43.0,0.2,6042
IJTM-006,ADTEC JTM Kampus Jerantut,ILPJERANTUT,IPTA,ILJTM,ADTEC,Pahang,"Km 9, Jalan Jerantut Temerloh, 27000 Jerantut, Pahang",09-2663391,https://www.adtecjerantut.gov.my/v5/,3.8101799,102.3728017,N11 Pulau Tawar,P081 Jerantut,202.0,0.7,4072
IJTM-007,ADTEC JTM Kampus Kuala Langat,ILPLANGAT,IPTA,ILJTM,ILP,Selangor,"Jalan Sultan Abdul Samad, 42700 Banting, Selangor",03-31204600,https://www.ilpkls.gov.my,2.8116219,101.4910423,N52 Banting,P112 Kuala Langat,10990.0,20.8,7609
IJTM-008,ADTEC JTM Kampus Perai,ILPPERAI,IPTA,ILJTM,ILP,Pulau Pinang,"Lorong Perusahaan Satu, Kawasan Perusahaan Perai, 13600 Perai, Pulau Pinang",04-3907269 / 7335,https://www.ilpperai.gov.my,5.374675204,100.3894279,N16 Perai,P046 Batu Kawan,6792.0,29.9,7751
IJTM-009,ADTEC JTM Kampus Kepala Batas,ILPKB,IPTA,ILJTM,ILP,Pulau Pinang,"Lot 2022, Jalan Tun Hamdan Sheikh Tahir, 13200 Kepala Batas, Pulau Pinang",04-5776100,https://www.ilpkbpp.gov.my,5.5177311,100.4454562,N02 Bertam,P041 Kepala Batas,1313.0,5.6,6237
IJTM-010,ADTEC JTM Kampus Selandar,ILPSELANDAR,IPTA,ILJTM,ILP,Melaka,"Lot 1468, Jalan Batang Melaka, 77500 Selandar, Melaka",06-5303000,https://www.ilpselandar.gov.my,2.4346437,102.3993933,N10 Asahan,P135 Alor Gajah,1500.0,9.9,6197
IJTM-011,ADTEC JTM Kampus Mersing,ILPMERSING,IPTA,ILJTM,ILP,Johor,"Km 16, Jalan Jemaluang, 86800 Mersing, Johor",07-7921700 / 1701,https://www.ilpmsg.gov.my,2.4243256,103.83595,N33 Tenggaroh,P154 Mersing,629.0,1.5,5445
IJTM-012,ADTEC JTM Kampus Kota Samarahan,ILPSAMARAHAN,IPTA,ILJTM,ILP,Sarawak,"Lot 249, Blok 14, Sarawak Natural Resource Park, 94300 Kota Samarahan, Sarawak",082-465100,https://www.ilpks.gov.my,1.492970826,110.4105965,N17 Stakan,P197 Kota Samarahan,364.0,0.5,7100
IJTM-013,ADTEC JTM Kampus Kota Kinabalu,ILPKINABALU,IPTA,ILJTM,ILP,Sabah,"Jalan 3, KKIP Selatan, 88460 Kota Kinabalu, Sabah",088-499825,https://www.ilpkk.gov.my,6.079210481,116.1560855,N16 Karambunai,P171 Sepanggar,655.0,0.5,6874
IJTM-014,ADTEC JTM Kampus Sandakan,ILPSANDAKAN,IPTA,ILJTM,ILP,Sabah,"Batu 5, Jalan Sibuga, 90000 Sandakan, Sabah",089-240500,https://www.ilpsdk.gov.my,5.8291803,118.0783705,N54 Karamunting,P185 Batu Sapi,123.0,0.6,4641
IJTM-015,ADTEC JTM Kampus Marang,ILPMARANG,IPTA,ILJTM,ILP,Terengganu,"Kampung Bukit Parit, 21600 Marang, Terengganu",09-6189000,https://www.ilpmrg.gov.my,5.149171645,103.157633,N20 Pengkalan Berangan,P037 Marang,0.0,0.0,5306
IJTM-016,ADTEC JTM Kampus Nibong Tebal,ILPTEBAL,IPTA,ILJTM,ILP,Pulau Pinang,"Jalan Bukit Panchor, 14300 Nibong Tebal, Pulau Pinang",04-5956000,https://www.ilpapnt.gov.my,5.1722495,100.4797482,N19 Jawi,P047 Nibong Tebal,8817.0,24.1,6292
IJTM-017,ADTEC JTM Kampus Kangar,ILPKANGAR,IPTA,ILJTM,ILP,Perlis,"Padang Behor Mukim Sena, 01000 Kangar, Perlis",04-9777400,https://www.ilpkangar.gov.my,6.427577179,100.2117206,N07 Sena,P002 Kangar,630.0,3.2,6598
IJTM-018,ADTEC JTM Kampus Bukit Katil,ADTECJTMKBK,IPTA,ILJTM,ILP,Melaka,"Lot 4345, Jalan Tun Telani, Mukim Bukit Katil, Hang Tuah Jaya, 75450 Ayer Keroh, Melaka",06-2320600,https://www.ilpmelaka.gov.my,2.240626485,102.2997595,N17 Bukit Katil,P137 Hang Tuah Jaya,2010.0,4.1,10616
IJTM-019,ADTEC JTM Kampus Pedas,ILPPEDAS,IPTA,ILJTM,ILP,Negeri Sembilan,"Jalan Pedas Linggi, 71400 Pedas, Negeri Sembilan",06-6853854 / 57 / 58,https://www.ilppedas.gov.my,2.6052494,102.0501437,N26 Chembong,P131 Rembau,2833.0,8.8,5771
IJTM-020,ADTEC JTM Kampus Tangkak,ILPTANGKAK,IPTA,ILJTM,ILP,Johor,"Km 43, Jalan Segamat, Sagil, 84900 Tangkak, Johor",06-9773800,https://www.ilptangkak.gov.my,2.2995527,102.5999134,N09 Gambir,P144 Ledang,1965.0,5.3,6151
IJTM-021,ADTEC JTM Kampus Pasir Gudang,ILPGUDANG,IPTA,ILJTM,ILP,Johor,"Jalan Gangsa, Kawasan Perindustrian Pasir Gudang, 81700 Pasir Gudang, Johor",07-2544170,https://www.ilppg.gov.my,1.4534815,103.9059027,N43 Permas,P159 Pasir Gudang,14331.0,7.6,7893
IJTM-022,ADTEC JTM Kampus Senai,ILPSENAI,IPTA,ILJTM,ILP,Johor,"10, Jalan Persiaran Teknologi, Taman Teknologi Johor, 81400 Senai, Johor",07-2544170,https://www.ilppg.gov.my,1.57695147,103.6484384,N52 Senai,P163 Kulai,9823.0,10.7,7772
IJTM-023,ADTEC JTM Kampus Miri,ILPMIRI,IPTA,ILJTM,ILP,Sarawak,"Lot 3226, Blok 6, Mukim Bandar Baru Permy Jaya, 98100 Miri, Sarawak",085-644384,https://www.ilpmiri.gov.my,4.494818473,114.0419488,N75 Senadin,P219 Miri,366.0,0.3,7432
IJTM-024,ADTEC JTM Kampus Labuan,ILPLABUAN,IPTA,ILJTM,ILP,WP Labuan,"Jalan Mohd Salleh, P.O. Box 80849, 87018 Labuan, WP Labuan",087-414911 / 7745,https://www.ilplabuan.gov.my,5.310101369,115.2276313,P166 Labuan,P166 Labuan,891.0,1.1,8319
IJTM-025,ADTEC JTM Kampus Bintulu,ILPBINTULU,IPTA,ILJTM,ADTEC,Sarawak,"Lot 903, PL957, Blok 37, Jln Bintulu-Sibu 97000, Bintulu, Sarawak",086-310111,https://www.adtecbintulu.my,3.125395397,113.0644409,N67 Jepak,P217 Bintulu,0.0,0.0,4986
IJTM-026,ADTEC JTM Kampus Shah Alam,ILPALAM,IPTA,ILJTM,ADTEC,Selangor,"No. 5934-1, Jalan Bukit Kemuning, Seksyen 32, 40460 Shah Alam, Selangor",03-51675888,https://www.adtecsa.gov.my,3.011086148,101.5101342,N49 Sungai Kandis,P111 Kota Raja,15367.0,10.7,11051
IJTM-027,ADTEC JTM Kampus Kulim,ILPKULIM,IPTA,ILJTM,ADTEC,Kedah,"Lot 635, Jalan Mahang, 09700 Karangan, Kulim, Kedah",04-4042975,https://www.adteckulim.gov.my,5.336026585,100.7463851,N35 Kulim,P018 Kulim-Bandar Baharu,10660.0,14.7,6126
IJTM-028,ADTEC JTM Kampus Jitra,ILPJITRA,IPTA,ILJTM,ILP,Kedah,"Bandar Darulaman, 06000 Jitra, Kedah",04-9161926,https://www.ilpjitra.gov.my,6.2436651,100.4203644,N06 Jitra,P006 Kubang Pasu,2963.0,3.2,7300
IJTM-029,ADTEC Melaka,ILPMELAKA,IPTA,ILJTM,ADTEC,Melaka,"Bandar Vendor Taboh Naning, 78000 Alor Gajah, Melaka",06-5527227,https://www.adtecmlk.gov.my,2.4596408,102.1691818,N05 Taboh Naning,P134 Masjid Tanah,867.0,5.2,5706
IJTM-030,ADTEC JTM Kampus Batu Pahat,ILPPAHAT,IPTA,ILJTM,ADTEC,Johor,"Km 8, Jalan Tanjung Laboh, 83000 Batu Pahat, Johor",07-4287722 / 7733,https://www.adtecbp.gov.my,1.8395453,102.9448473,N23 Penggaram,P150 Batu Pahat,1512.0,1.7,7483
IJTM-031,ADTEC JTM Kampus Kemaman,ILPKEMAMAN,IPTA,ILJTM,ADTEC,Terengganu,"Payoh, 24210 Kemasik,Terengganu",09-8664000,https://www.adteckmn.gov.my,4.376211565,103.3932633,N30 Kijal,P040 Kemaman,50.0,0.1,7908
IJTM-032,ADTEC JTM Kampus Kuantan,ILPKUANTAN,IPTA,ILJTM,ILP,Pahang,"Lot 10, Kawasan Perindustrian Gebeng, 26080 Kuantan, Pahang",09-5861660,https://www.ilpkuantan.gov.my,3.966279194,103.3742651,N12 Beserah,P082 Indera Mahkota,2348.0,2.1,6581
IJTM-033,ADTEC JTM Kampus Kuala Terengganu,ILPTERENGGANU,IPTA,ILJTM,ILP,Terengganu,"Kawasan Perindustrian Gong Badak, 21300 Kuala Terengganu, Terengganu",09-6652100,https://www.ilpkt.gov.my,5.395164717,103.0754548,N09 Tepuh,P035 Kuala Nerus,190.0,0.4,8166
IJTM-034,ADTEC JTM Kampus Kota Bharu,ILPBHARU,IPTA,ILJTM,ILP,Kelantan,"Pengkalan Chepa, 16100 Kota Bharu, Kelantan",09-7742448,https://www.ilpkb.gov.my,6.172658,102.293098,N06 Chempaka,P020 Pengkalan Chepa,241.0,0.5,5383
UNIV-001,Universiti Malaya,UM,IPTA,Universiti Awam,Penyelidikan,WP Kuala Lumpur,"Lembah Pantai, 50603 Kuala Lumpur, WP Kuala Lumpur",03-79677022,http://www.um.edu.my/,3.121847149,101.6569861,P121 Lembah Pantai,P121 Lembah Pantai,19051.0,13.8," RM13,081 "
UNIV-002,Universiti Sains Malaysia,USM,IPTA,Universiti Awam,Penyelidikan,Pulau Pinang,"11800 Minden, Pulau Pinang",04-6533888,http://www.usm.my/,5.355797221,100.3025455,N35 Batu Uban,P052 Bayan Baru,7900.0,10.3," RM9,430 "
UNIV-003,Universiti Kebangsaan Malaysia,UKM,IPTA,Universiti Awam,Penyelidikan,Selangor,"43600 Bangi, Selangor",03-89215555,http://www.ukm.my/,2.934719952,101.7803065,N26 Sungai Ramal,P102 Bangi,16327.0,6.6," RM11,127 "
UNIV-004,Universiti Putra Malaysia,UPM,IPTA,Universiti Awam,Penyelidikan,Selangor,"43400 Serdang, Selangor",03-89466000,http://www.upm.edu.my/,2.999658835,101.705609,N29 Seri Serdang,P103 Puchong,21395.0,9.4," RM9,589 "
UNIV-005,Universiti Teknologi Malaysia,UTM,IPTA,Universiti Awam,Penyelidikan,Johor,"81310 Skudai, Johor",07-5575960,http://www.utm.my/,1.55862897,103.6378276,N52 Senai,P163 Kulai,9823.0,10.7," RM7,772 "
UNIV-006,Universiti Islam Antarabangsa Malaysia,UIAM,IPTA,Universiti Awam,Komprehensif,Selangor,"Jalan Gombak, 53100 Gombak, Selangor",03-61964000,http://www.iiu.edu.my/,3.250464644,101.7345454,N17 Gombak Setia,P098 Gombak,11720.0,7.3," RM9,362 "
UNIV-007,Universiti Utara Malaysia,UUM,IPTA,Universiti Awam,Berfokus,Kedah,"06010 UUM Sintok, Kedah",04-9284000,http://www.uum.edu.my/,6.448658462,100.5097214,N05 Bukit Kayu Hitam,P006 Kubang Pasu,1887.0,2.6," RM5,710 "
UNIV-008,Universiti Malaysia Sarawak,UNIMAS,IPTA,Universiti Awam,Komprehensif,Sarawak,"Kota Samarahan, 93400 Kuching, Sarawak",082-581000,http://www.unimas.my/,1.465212149,110.4277018,N16 Muara Tuang,P197 Kota Samarahan,386.0,0.6," RM5,539 "
UNIV-009,Universiti Malaysia Sabah,UMS,IPTA,Universiti Awam,Komprehensif,Sabah,"Beg Berkunci 2073, 88899 Kota Kinabalu, Sabah",088-320000,http://www.ums.edu.my/,6.031006191,116.1166291,N16 Karambunai,P171 Sepanggar,655.0,0.5," RM6,874 "
UNIV-010,Universiti Pendidikan Sultan Idris,UPSI,IPTA,Universiti Awam,Berfokus,Perak,"Jalan Slim, 35900 Tanjung Malim, Perak",05-4596200,http://www.upsi.edu.my/,3.685600286,101.5248299,N59 Behrang,P077 Tanjong Malim,6033.0,9.0," RM5,587 "
UNIV-011,Universiti Sains Islam Malaysia,USIM,IPTA,Universiti Awam,Komprehensif,Negeri Sembilan,"Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",06-7988000,http://www.usim.edu.my/,2.844348341,101.7818388,N10 Nilai,P128 Seremban,19086.0,18.0," RM7,644 "
UNIV-012,Universiti Teknologi MARA,UiTM,IPTA,Universiti Awam,Komprehensif,Selangor,"40450 Shah Alam, Selangor",03-55442000,http://www.usim.edu.my/,3.069883042,101.5036394,N40 Kota Anggerik,P108 Shah Alam,20822.0,7.7," RM15,274 "
UNIV-013,Universiti Malaysia Terengganu,UMT,IPTA,Universiti Awam,Berfokus,Terengganu,"Mengabang Telipot, 21030 Kuala Terengganu, Terengganu",09-6693102,http://www.umt.edu.my/,5.407312662,103.0883632,N11 Seberang Takir,P035 Kuala Nerus,295.0,0.7," RM8,073 "
UNIV-014,Universiti Tun Hussein Onn Malaysia,UTHM,IPTA,Universiti Awam,Teknikal,Johor,"Beg Berkunci 101, Parit Raja, 86400 Batu Pahat, Johor",07-4537000,http://www.uthm.edu.my/,1.857335659,103.0820477,N22 Parit Raja,P149 Sri Gading,2145.0,2.5," RM8,721 "
UNIV-015,Universiti Teknikal Malaysia Melaka,UTeM,IPTA,Universiti Awam,Teknikal,Melaka,"Hang Tuah Jaya 76100 Durian Tunggal, Melaka",06-5552000,http://www.utem.edu.my/,2.313872036,102.3210413,N09 Durian Tunggal,P135 Alor Gajah,3670.0,7.4," RM8,357 "
UNIV-016,Universiti Malaysia Pahang Al-Sultan Abdullah,UMPSA,IPTA,Universiti Awam,Teknikal,Pahang,"Beg Berkunci 12, 25500 Kuantan, Pahang",09-5492501,http://www.ump.edu.my/,3.722902393,103.1205646,N18 Lepar,P084 Paya Besar,1025.0,2.2," RM6,184 "
UNIV-017,Universiti Malaysia Perlis,UniMAP,IPTA,Universiti Awam,Teknikal,Perlis,"Tkt. 11, Bangunan KWSP, Jalan Bukit Lagi, 01000 Kangar, Perlis", 04-9798008,http://www.unimap.edu.my/,6.462252859,100.3529353,N11 Pauh,P003 Arau,1850.0,4.7," RM5,805 "
UNIV-018,Universiti Sultan Zainal Abidin,UniSZA,IPTA,Universiti Awam,Komprehensif,Terengganu,"Canseleri Kampus Kota, Jalan Sultan Mahmud, 20400 Kuala Terengganu, Terengganu",09-6220707,http://www.unisza.edu.my/,5.399119608,103.0772975,N09 Tepuh,P035 Kuala Nerus,190.0,0.4," RM8,166 "
UNIV-019,Universiti Malaysia Kelantan,UMK,IPTA,Universiti Awam,Berfokus,Kelantan,"Karung Berkunci 36, 16100 Pengkalan Chepa, Kelantan",09-7717000,http://www.umk.edu.my/,6.007783681,102.4011534,N21 Pantai Irama,P025 Bachok,110.0,0.2," RM4,558 "
UNIV-020,Universiti Pertahanan Nasional Malaysia,UPNM,IPTA,Universiti Awam,Berfokus,WP Kuala Lumpur,"Kem Sungai Besi, 57000 Kuala Lumpur, WP Kuala Lumpur",03-90513400,http://www.upnm.edu.my/,3.052985521,101.7233794,P124 Bandar Tun Razak,P124 Bandar Tun Razak,15410.0,8.3," RM11,266 "
